id,title,category,sub_category,color,gender,usage
45157,casio youth series men silvertoned marine sports watch mw600f7avdfa507,accessories,watches,silver,men,casual
4270,rockport mens ananti chocolate shoe,footwear,shoes,brown,men,casual
37577,madagascar 3 infants girl pink mittens,accessories,gloves,pink,girls,casual
44085,hugo men create limited edition perfume,personal care,fragrance,green,men,casual
53032,fnf red printed sari,apparel,saree,red,women,ethnic
32005,playboy men grey socks,accessories,socks,grey,men,formal
11287,wrangler men blue texas jeans,apparel,bottomwear,blue,men,casual
56540,streetwear satin smooth candy treat lipcolor 17,personal care,lips,brown,women,casual
57492,lee cooper men brown shoes,footwear,shoes,brown,men,formal
10355,united colors of benetton men stripes blue shirts,apparel,topwear,blue,men,formal
24160,aurelia women purple striped kurta,apparel,topwear,purple,women,ethnic
49107,deborah shine tech red passion nail polish 29,personal care,nails,maroon,women,casual
8220,nike women tennis classic white shoe,footwear,shoes,white,women,sports
46973,bulchee women black handbag,accessories,bags,black,women,casual
19677,united colors of benetton women printed purple top,apparel,topwear,purple,women,casual
55558,revlon baked bronze liquid eye liner 02,personal care,makeup,bronze,women,casual
27178,mark taylor men striped grey shirt,apparel,topwear,grey,men,formal
50816,new hide men brown passport holder,accessories,wallets,brown,men,casual
31821,titan men silver dial watch,accessories,watches,steel,men,casual
26896,jealous 21 women printed white tshirt,apparel,topwear,white,women,casual
7268,batman mens dripping turq blue tshirt,apparel,topwear,blue,men,casual
27944,jockey men comfort stretch grey bikini brief,apparel,innerwear,grey,men,casual
28130,jockey modern classic men olive modern classic brief 8035,apparel,innerwear,olive,men,casual
58247,baggit women red wallet,accessories,wallets,red,women,casual
14168,belmonte men shiny black  belts,accessories,belts,black,men,formal
44618,fila men grey flip flops,footwear,flip flops,grey,men,casual
36238,w women blue tunic,apparel,topwear,blue,women,casual
14954,status quo men printed navy blue tshirts,apparel,topwear,navy blue,men,casual
39270,red chief men khaki shoes,footwear,shoes,khaki,men,casual
15886,warner bros kids unisex tj chase casual white casual shoes,footwear,shoes,white,unisex,casual
57801,lotus herbals cleanser,personal care,skin care,cream,women,casual
58075,rreverie golden earrings,accessories,jewellery,gold,women,casual
15288,fila men mercury black shoes,footwear,shoes,black,men,casual
20953,adidas women spring green flip flops,footwear,flip flops,green,women,casual
38190,polaroid unisex sunglasses,accessories,eyewear,black,unisex,casual
58849,hakashi men blue cufflinks,accessories,cufflinks,blue,men,casual
33578,wrangler men applique polo maroon tshirt,apparel,topwear,maroon,men,casual
21881,biba women sequin purple kurta,apparel,topwear,purple,women,ethnic
11628,w women printed purple kurtas,apparel,topwear,purple,women,ethnic
36836,nike men kukini free blue sports shoes,footwear,shoes,blue,men,sports
7866,provogue mens formal brown shoe,footwear,shoes,brown,men,formal
19445,quiksilver men grey printed tshirt,apparel,topwear,grey,men,casual
8012,fila mens round neck green black tshirt,apparel,topwear,green,men,sports
18597,puma men volt black sports shoes,footwear,shoes,black,men,sports
12891,puma men basket team mesh white casual shoes,footwear,shoes,white,men,casual
22638,nike kids boys printed grey tshirt,apparel,topwear,grey,boys,casual
50218,stoln women red belt,accessories,belts,red,women,casual
28302,fastrack men sunglasses,accessories,eyewear,purple,men,casual
6188,lee mens striper grey red tshirt,apparel,topwear,grey,men,casual
13943,united colors of benetton men solid brown shirts,apparel,topwear,brown,men,casual
25845,diva women printed white kurta,apparel,topwear,white,women,ethnic
5369,artengo 452c boy kd white,footwear,shoes,white,unisex,sports
33920,citizen women white dial watch,accessories,watches,steel,women,casual
58411,locomotive men blue jeans,apparel,bottomwear,blue,men,casual
52917,fnf orange printed sari,apparel,saree,orange,women,ethnic
25079,lino perros men formal maroon accessory gift set,accessories,accessories,maroon,men,formal
44872,puma men white jamaica jam shorts,apparel,bottomwear,white,men,casual
57459,pitaraa women red clutch,accessories,bags,red,women,casual
17987,reid  taylor men beige belt,accessories,belts,beige,men,formal
30799,fabindia men striped blue shirt,apparel,topwear,blue,men,ethnic
48683,lucera women silver earrings,accessories,jewellery,silver,women,casual
19021,catwalk women elastic strap beige heels,footwear,shoes,beige,women,casual
49751,park avenue men grey tie,accessories,ties,grey,men,casual
16855,idee men funky eyewear black sunglasses,accessories,eyewear,black,men,casual
8476,scullers for her women pink check top pink tops,apparel,topwear,pink,women,casual
2970,puma mens white tshirt,apparel,topwear,white,men,casual
28766,aurelia women printed brown kurta,apparel,topwear,brown,women,ethnic
34339,myntra men extreme purple tshirt,apparel,topwear,purple,men,casual
46719,rasasi men blue perfume,personal care,fragrance,blue,men,casual
16069,highlander men solid navy blue trouser,apparel,bottomwear,navy blue,men,casual
13729,belmonte men stripes pink shirts,apparel,topwear,pink,men,formal
34937,fabindia yellow dupatta,apparel,topwear,yellow,women,ethnic
9796,hush puppies unisex slip on brown floaters,footwear,sandal,brown,unisex,casual
43059,nike men blue fff football tshirt,apparel,topwear,blue,men,casual
22852,woodland men brown casual shoes,footwear,shoes,brown,men,casual
49563,spice art women white handbag,accessories,bags,white,women,casual
19213,united colors of benetton men solid black belt,accessories,belts,black,men,casual
17389,reid  taylor men solid red socks,accessories,socks,red,men,casual
43865,royal diadem golden earrings,accessories,jewellery,gold,women,ethnic
28554,nike men club pique black polo tshirt,apparel,topwear,black,men,casual
29486,indigo nation men white printed tshirt,apparel,topwear,white,men,casual
55900,colorbar fearless red nail lacquer 18,personal care,nails,red,women,casual
4089,classic polo mens white with orange black stripe tshirt,apparel,topwear,white,men,casual
11842,playboy men casual beige casual shoes,footwear,shoes,beige,men,casual
10990,inkfruit women irritating pink tshirts,apparel,topwear,pink,women,casual
39614,catwalk women gold heels,footwear,shoes,gold,women,casual
5967,locomotive men green black checked shirt,apparel,topwear,green,men,casual
15618,nike women tennis black tshirts,apparel,topwear,black,women,sports
32806,ipanema women ritmos black heels,footwear,shoes,black,women,casual
59537,lucera silver earrings,accessories,jewellery,silver,women,casual
45168,casio enticer men silver analogue watch mtp1314d2avdfa551,accessories,watches,navy blue,men,casual
45954,tokyo talkies women yellow top,apparel,topwear,yellow,women,casual
44886,puma men black polo tshirt,apparel,topwear,black,men,casual
38500,gini and jony girls woven black jeans,apparel,bottomwear,black,girls,casual
9550,nike men as explovise black tshirts,apparel,topwear,black,men,sports
17973,puma men rio black sandal,footwear,sandal,black,men,casual
54228,puma women black sicily flip flops,footwear,flip flops,black,women,casual
26608,puma men faas 800 black sports shoes,footwear,shoes,black,men,sports
8482,forever new women cream fur dress,apparel,dress,cream,women,casual
2984,puma mens power cat graphic red tshirt,apparel,topwear,red,men,casual
50688,chromozome men white trunks,apparel,innerwear,white,men,casual
6518,nike unisex total 90 stri backpack,accessories,bags,black,unisex,casual
29640,indigo nation men black shirt,apparel,topwear,black,men,casual
3856,ed hardy mens brown bull dog tshirt,apparel,topwear,brown,men,casual
9762,hush puppies men laceup oxfords black formal shoes,footwear,shoes,black,men,formal
48445,french connection men grey tshirt,apparel,topwear,grey,men,casual
49597,catwalk women brown flats,footwear,shoes,brown,women,casual
3258,puma mens basket white red shoe,footwear,shoes,white,men,casual
35811,enroute women gold flats,footwear,shoes,gold,women,casual
43891,puma men black apex sandals,footwear,sandal,black,men,casual
23148,quechua women fleece green sweatshirt,apparel,topwear,green,women,casual
42943,french connection men brown belt,accessories,belts,brown,men,casual
29472,giordano men offwhite dial watch 157506,accessories,watches,off white,men,casual
59705,avirate black  white bra,apparel,innerwear,black,women,casual
44288,indian terrain men black trousers,apparel,bottomwear,black,men,formal
4841,sher singh mens india white polo tshirt,apparel,topwear,white,men,casual
32208,fabindia women orange kurta,apparel,topwear,orange,women,ethnic
10158,puma men 917 lo feuer black casual shoes,footwear,shoes,black,men,casual
5993,locomotive men green grey white checked shirt,apparel,topwear,green,men,casual
46987,bulchee women charcoal handbag,accessories,bags,charcoal,women,casual
19683,united colors of benetton women printed pink tshirt,apparel,topwear,pink,women,casual
18751,arrow woman kiki blue top,apparel,topwear,blue,women,casual
48021,helix women white dial watch,accessories,watches,white,women,casual
29016,adidas men dassler green tshirt,apparel,topwear,green,men,casual
26862,jealous 21 women washed blue waistcoat,apparel,topwear,blue,women,casual
35449,doodle girls striped navy blue top,apparel,topwear,navy blue,girls,casual
47069,shree women navy blue  lavender patiala,apparel,bottomwear,navy blue,women,ethnic
17719,reid  taylor men check white shirt,apparel,topwear,white,men,casual
30907,fabindia women black kurti,apparel,topwear,black,women,ethnic
4419,wrangler mens striper polo navy blue tshirt,apparel,topwear,navy blue,men,casual
59361,vishudh women white printed kurta,apparel,topwear,white,women,ethnic
52789,fiorelli women red wallet,accessories,wallets,red,women,casual
24709,puma men gypsy ii olive sandals,footwear,sandal,olive,men,casual
56329,fastrack women black dial watch,accessories,watches,black,women,casual
15872,warner bros kids unisex tj happy canvas navy blue casual shoes,footwear,shoes,navy blue,unisex,casual
39284,red chief men khaki sandals,footwear,sandal,khaki,men,casual
38958,gini and jony boys printed navy blue tshirt,apparel,topwear,navy blue,boys,casual
53469,amante women mauve briefs bcne11,apparel,innerwear,mauve,women,casual
41990,gini and jony boys check black shirt,apparel,topwear,black,boys,casual
56927,hm women black flats,footwear,shoes,black,women,casual
37910,rnc unisex iris de florence perfume,personal care,fragrance,gold,unisex,casual
38164,miami blues men sunglasses,accessories,eyewear,white,men,casual
12059,w women printed brown kurtas,apparel,topwear,brown,women,ethnic
7892,proline men grey  white checked shorts,apparel,bottomwear,grey,men,casual
42729,rocia women red  black sandals,footwear,shoes,red,women,casual
9134,puma men iknois 2xt black sports shoes,footwear,shoes,black,men,sports
30309,myntra men search and destroy red tshirt,apparel,topwear,red,men,casual
48213,united colors of benetton men brown sunglasses,accessories,eyewear,brown,men,casual
6940,tantra mens yoga choco tshirt,apparel,topwear,brown,men,casual
46389,adidas men coral red printed tshirt,apparel,topwear,red,men,casual
12865,lee cooper men casual black sandals,footwear,sandal,black,men,casual
29224,adidas men barricade team black sports shoes,footwear,shoes,black,men,sports
9908,puma unisex core shoulder green bags,accessories,bags,green,unisex,casual
15281,esprit women rough chic silver watches,accessories,watches,silver,women,casual
39877,adidas unisex navy blue checked backpack,accessories,bags,navy blue,unisex,casual
36003,ben 10 boys crew green tshirt,apparel,topwear,green,boys,casual
5704,skechers mens seguaedeposit chocolate shoe,footwear,shoes,brown,men,casual
14353,catwalk women casual brown wedges,footwear,shoes,brown,women,casual
20166,wrangler men biker brown shirt,apparel,topwear,brown,men,casual
21888,biba women solid green kurta,apparel,topwear,green,women,ethnic
59992,avirate black  white dress,apparel,dress,black,women,casual
25414,nike men 204 sl white sports shoes,footwear,shoes,white,men,sports
